module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.self_attn.q_proj,768,dtd,eurosat,8,18,coupling,24,0.6505789160728455,0.6512371301651001,0.010416666666666666,0.010127988721554479,0.01062095343756179,0.6401622494061788,0.6404509273512909,0.6406161767275383,-0.004959456622600555,0.6454103839738915
encoder.layers.0.self_attn.q_proj,768,dtd,gtsrb,8,18,coupling,24,0.6959546208381653,0.6993286609649658,0.010416666666666666,0.010391711800669631,0.011380890617147088,0.6855379541714987,0.6855629090374956,0.6879477703478187,-0.004959456622600555,0.6905223656600962
encoder.layers.0.self_attn.q_proj,768,dtd,mnist,8,18,coupling,24,0.6788041591644287,0.681914210319519,0.010416666666666666,0.01098725626555582,0.011853502675270041,0.6683874924977621,0.6678169028988729,0.670060707644249,-0.004959456622600555,0.6727763595214734
encoder.layers.0.self_attn.q_proj,768,dtd,resisc45,8,18,coupling,24,0.6960009336471558,0.6938379406929016,0.010416666666666666,0.010741371506204208,0.011018075669805208,0.6855842669804891,0.6852595621409515,0.6828198650230964,-0.004959456622600555,0.6902190187635521
encoder.layers.0.self_attn.q_proj,768,dtd,stanford-cars,8,18,coupling,24,0.7163998484611511,0.7182954549789429,0.010416666666666666,0.010270036446551481,0.01103620727856954,0.7059831817944845,0.7061298120145997,0.7072592477003733,-0.004959456622600555,0.7110892686372002
encoder.layers.0.self_attn.q_proj,768,dtd,sun397,8,18,coupling,24,0.669385552406311,0.6697920560836792,0.010416666666666666,0.011042795221631726,0.011266834801062942,0.6589688857396444,0.6583427571846793,0.6585252212826163,-0.004959456622600555,0.6633022138072798
encoder.layers.0.self_attn.q_proj,768,dtd,svhn,8,18,coupling,24,0.6403217315673828,0.6414437890052795,0.010416666666666666,0.01099789848861595,0.01189963698076705,0.6299050649007162,0.6293238330787668,0.6295441520245125,-0.004959456622600555,0.6342832897013674
encoder.layers.0.self_attn.q_proj,768,eurosat,gtsrb,8,18,coupling,24,0.7172874212265015,0.7203168869018555,0.010416666666666666,0.010758917468289534,0.011980536160990596,0.7068707545598348,0.706528503758212,0.7083363507408649,-0.004959456622600555,0.7114879603808125
encoder.layers.0.self_attn.q_proj,768,eurosat,mnist,8,18,coupling,24,0.6899571418762207,0.6911895275115967,0.010416666666666666,0.011588587736090025,0.01229867928971847,0.6795404752095541,0.6783685541401306,0.6788908482218782,-0.004959456622600555,0.6833280107627312
encoder.layers.0.self_attn.q_proj,768,eurosat,resisc45,8,18,coupling,24,0.6439470648765564,0.6435964703559875,0.010416666666666666,0.010364420323943099,0.010781177785247564,0.6335303982098898,0.6335826445526133,0.63281529257074,-0.004959456622600555,0.6385421011752138
encoder.layers.0.self_attn.q_proj,768,eurosat,stanford-cars,8,18,coupling,24,0.6345300674438477,0.6385817527770996,0.010416666666666666,0.011420073298116526,0.011967010097578168,0.624113400777181,0.6231099941457311,0.6266147426795214,-0.004959456622600555,0.6280694507683316
encoder.layers.0.self_attn.q_proj,768,eurosat,sun397,8,18,coupling,24,0.6531703472137451,0.6512414216995239,0.010416666666666666,0.009477073947588602,0.01013279069835941,0.6427536805470785,0.6436932732661566,0.6411086310011646,-0.004959456622600555,0.6486527298887571
encoder.layers.0.self_attn.q_proj,768,eurosat,svhn,8,18,coupling,24,0.7203212976455688,0.7201100587844849,0.010416666666666666,0.01045869046356529,0.01140007539652288,0.7099046309789022,0.7098626071820036,0.708709983387962,-0.004959456622600555,0.7148220638046041
encoder.layers.0.self_attn.q_proj,768,gtsrb,mnist,8,18,coupling,24,0.7582260966300964,0.7593114376068115,0.010416666666666666,0.011038790728586415,0.012804612362136444,0.7478094299634298,0.7471873059015101,0.746506825244675,-0.004959456622600555,0.7521467625241106
encoder.layers.0.self_attn.q_proj,768,gtsrb,resisc45,8,18,coupling,24,0.6451563239097595,0.6461153030395508,0.010416666666666666,0.009956662543118,0.010555310795704523,0.6347396572430929,0.6351996613666415,0.6355599922438463,-0.004959456622600555,0.6401591179892421
