module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.mlp.fc1,768,cifar10,cifar100,8,4,coupling,28,0.4646909832954407,0.5013940334320068,0.010416666666666666,0.10495958973964055,0.10758884623646736,0.454274316628774,0.35973139355580014,0.3938051871955395,0.00293764720360438,0.35679374635219574
encoder.layers.0.mlp.fc1,768,cifar10,dtd,8,4,coupling,28,0.23259355127811432,0.2711600363254547,0.010416666666666666,0.03215656615793705,0.04278656452273329,0.22217688461144766,0.20043698512017727,0.2283734718027214,0.00293764720360438,0.1974993379165729
encoder.layers.0.mlp.fc1,768,cifar10,emnist_letters,8,4,coupling,28,0.3172400891780853,0.30753469467163086,0.010416666666666666,0.0785076953470707,0.07643570626775424,0.30682342251141864,0.23873239383101463,0.2310989884038766,0.00293764720360438,0.23579474662741026
encoder.layers.0.mlp.fc1,768,cifar10,eurosat,8,4,coupling,28,0.3364574611186981,0.3372434377670288,0.010416666666666666,0.08860462966064613,0.08576125899950664,0.32604079445203143,0.24785283145805198,0.25148217876752216,0.00293764720360438,0.2449151842544476
encoder.layers.0.mlp.fc1,768,cifar10,fashion_mnist,8,4,coupling,28,0.3426614999771118,0.3386470079421997,0.010416666666666666,0.0878252840290467,0.08870336102942626,0.33224483331044513,0.2548362159480651,0.24994364691277343,0.00293764720360438,0.2518985687444607
encoder.layers.0.mlp.fc1,768,cifar10,fer2013,8,4,coupling,28,0.40551063418388367,0.4018959105014801,0.010416666666666666,0.08571853799124558,0.08659639582037926,0.395093967517217,0.3197920961926381,0.31529951468110085,0.00293764720360438,0.3168544489890337
encoder.layers.0.mlp.fc1,768,cifar10,food101,8,4,coupling,28,0.29761940240859985,0.33241403102874756,0.010416666666666666,0.0645019148165981,0.07336788903921843,0.28720273574193317,0.23311748759200174,0.25904614198952913,0.00293764720360438,0.23017984038839737
encoder.layers.0.mlp.fc1,768,cifar10,gtsrb,8,4,coupling,28,0.3144434988498688,0.3342277705669403,0.010416666666666666,0.08025991233686607,0.08090440121789773,0.3040268321832021,0.2341835865130027,0.2533233693490426,0.00293764720360438,0.23124593930939832
encoder.layers.0.mlp.fc1,768,cifar10,kmnist,8,4,coupling,28,0.2862562835216522,0.2809200882911682,0.010416666666666666,0.07559267400453488,0.07562917191535234,0.27583961685498554,0.21066360951711732,0.20529091637581587,0.00293764720360438,0.20772596231351295
encoder.layers.0.mlp.fc1,768,cifar10,mnist,8,4,coupling,28,0.32460159063339233,0.3216968774795532,0.010416666666666666,0.07416587012509505,0.07180696073919535,0.31418492396672565,0.25043572050829727,0.24988991674035788,0.00293764720360438,0.2474980733046929
encoder.layers.0.mlp.fc1,768,cifar10,oxford-iiit-pet,8,4,coupling,28,0.3238270580768585,0.35538753867149353,0.010416666666666666,0.0587536683306098,0.06610610956947009,0.31341039141019184,0.2650733897462487,0.2892814291020234,0.00293764720360438,0.2621357425426443
encoder.layers.0.mlp.fc1,768,cifar10,oxford_flowers102,8,4,coupling,28,0.2286059409379959,0.25737008452415466,0.010416666666666666,0.05170313020547231,0.0532602034509182,0.21818927427132925,0.1769028107325236,0.20410988107323647,0.00293764720360438,0.17396516352891922
encoder.layers.0.mlp.fc1,768,cifar10,pcam,8,4,coupling,28,0.14938396215438843,0.15248416364192963,0.010416666666666666,0.04374776345988115,0.0439943370098869,0.13896729548772177,0.10563619869450727,0.10848982663204274,0.00293764720360438,0.10269855149090289
encoder.layers.0.mlp.fc1,768,cifar10,rendered-sst2,8,4,coupling,28,0.08281854540109634,0.08697710186243057,0.010416666666666666,0.01562800568838914,0.01861630876859029,0.07240187873442967,0.0671905397127072,0.06836079309384029,0.00293764720360438,0.06425289250910282
encoder.layers.0.mlp.fc1,768,cifar10,resisc45,8,4,coupling,28,0.20917724072933197,0.22860486805438995,0.010416666666666666,0.025264333002269268,0.030690050218254328,0.1987605740626653,0.1839129077270627,0.19791481783613563,0.00293764720360438,0.18097526052345833
encoder.layers.0.mlp.fc1,768,cifar10,stanford-cars,8,4,coupling,28,0.20749592781066895,0.23697170615196228,0.010416666666666666,0.04584751340250174,0.05401567990581194,0.1970792611440023,0.1616484144081672,0.18295602624615034,0.00293764720360438,0.15871076720456284
encoder.layers.0.mlp.fc1,768,cifar10,stl10,8,4,coupling,28,0.31442275643348694,0.3443838059902191,0.010416666666666666,0.06655144784599543,0.07274045484761398,0.30400608976682025,0.2478713085874915,0.2716433511426051,0.00293764720360438,0.24493366138388714
encoder.layers.0.mlp.fc1,768,cifar10,sun397,8,4,coupling,28,0.2780317962169647,0.3159518241882324,0.010416666666666666,0.0498112952336669,0.06130375526845455,0.26761512955029804,0.22822050098329782,0.25464806891977787,0.00293764720360438,0.22528285377969345
encoder.layers.0.mlp.fc1,768,cifar10,svhn,8,4,coupling,28,0.41745734214782715,0.4274904131889343,0.010416666666666666,0.08427520965536435,0.08894341252744198,0.40704067548116046,0.3331821324924628,0.33854700066149235,0.00293764720360438,0.3302444852888584
encoder.layers.0.mlp.fc1,768,cifar100,dtd,8,4,coupling,28,0.23103046417236328,0.2588955760002136,0.010416666666666666,0.03544068429619074,0.04568904545158148,0.22061379750569662,0.19558977987617254,0.21320653054863214,0.00293764720360438,0.19265213267256817
encoder.layers.0.mlp.fc1,768,cifar100,emnist_letters,8,4,coupling,28,0.2611110806465149,0.25193896889686584,0.010416666666666666,0.07863180711865425,0.07713575599094231,0.2506944139798482,0.18247927352786064,0.17480321290592354,0.00293764720360438,0.17954162632425627
encoder.layers.0.mlp.fc1,768,cifar100,eurosat,8,4,coupling,28,0.33799436688423157,0.33827072381973267,0.010416666666666666,0.0751514487589399,0.07807130677004655,0.3275777002175649,0.26284291812529165,0.26019941704968613,0.00293764720360438,0.25990527092168725
encoder.layers.0.mlp.fc1,768,cifar100,fashion_mnist,8,4,coupling,28,0.30912986397743225,0.3057936131954193,0.010416666666666666,0.08157545390228431,0.08260669683416684,0.29871319731076557,0.22755441007514793,0.22318691636125249,0.00293764720360438,0.22461676287154356
encoder.layers.0.mlp.fc1,768,cifar100,fer2013,8,4,coupling,28,0.3482317328453064,0.3432054817676544,0.010416666666666666,0.08355728598932426,0.08600714181860288,0.3378150661786397,0.2646744468559821,0.25719833994905156,0.00293764720360438,0.2617367996523777
encoder.layers.0.mlp.fc1,768,cifar100,food101,8,4,coupling,28,0.3355873227119446,0.35358190536499023,0.010416666666666666,0.06376547180116177,0.0750333151469628,0.3251706560452779,0.2718218509107828,0.2785485902180274,0.00293764720360438,0.2688842037071784
encoder.layers.0.mlp.fc1,768,cifar100,gtsrb,8,4,coupling,28,0.3911829888820648,0.4080759286880493,0.010416666666666666,0.09535906153420608,0.10182920408745606,0.38076632221539813,0.29582392734785873,0.30624672460059327,0.00293764720360438,0.29288628014425433
encoder.layers.0.mlp.fc1,768,cifar100,kmnist,8,4,coupling,28,0.2321949452161789,0.22248664498329163,0.010416666666666666,0.07836391435315211,0.07797617030640443,0.22177827854951224,0.1538310308630268,0.1445104746768872,0.00293764720360438,0.15089338365942243
encoder.layers.0.mlp.fc1,768,cifar100,mnist,8,4,coupling,28,0.27510902285575867,0.2644804120063782,0.010416666666666666,0.08055687292168538,0.07843600120395422,0.264692356189092,0.19455214993407327,0.18604441080242395,0.00293764720360438,0.1916145027304689
encoder.layers.0.mlp.fc1,768,cifar100,oxford-iiit-pet,8,4,coupling,28,0.2962292432785034,0.3159829080104828,0.010416666666666666,0.05923599315186342,0.06792352938403685,0.28581257661183673,0.23699325012664,0.24805937862644595,0.00293764720360438,0.23405560292303562
encoder.layers.0.mlp.fc1,768,cifar100,oxford_flowers102,8,4,coupling,28,0.31003278493881226,0.3321581780910492,0.010416666666666666,0.06632493901997805,0.073846568663915,0.29961611827214557,0.2437078459188342,0.2583116094271342,0.00293764720360438,0.24077019871522984
encoder.layers.0.mlp.fc1,768,cifar100,pcam,8,4,coupling,28,0.14221101999282837,0.14309926331043243,0.010416666666666666,0.04423829292257627,0.046210145888229213,0.1317943533261617,0.09797272707025209,0.09688911742220321,0.00293764720360438,0.0950350798666477
encoder.layers.0.mlp.fc1,768,cifar100,rendered-sst2,8,4,coupling,28,0.0604126937687397,0.06073161959648132,0.010416666666666666,0.014403713634237647,0.01717223001954456,0.049996027102073036,0.04600898013450205,0.043559389576936766,0.00293764720360438,0.043071332930897675
encoder.layers.0.mlp.fc1,768,cifar100,resisc45,8,4,coupling,28,0.19096501171588898,0.20351891219615936,0.010416666666666666,0.025483731956531603,0.03133820742368698,0.18054834504922232,0.16548127975935736,0.17218070477247238,0.00293764720360438,0.162543632555753
encoder.layers.0.mlp.fc1,768,cifar100,stanford-cars,8,4,coupling,28,0.2125556766986847,0.2285596877336502,0.010416666666666666,0.04388399918874105,0.05162831209599972,0.20213901003201803,0.16867167750994363,0.1769313756376505,0.00293764720360438,0.16573403030633926
encoder.layers.0.mlp.fc1,768,cifar100,stl10,8,4,coupling,28,0.3159061372280121,0.34011298418045044,0.010416666666666666,0.058772345383962,0.06725510613371928,0.3054894705613454,0.2571337918440501,0.2728578780467312,0.00293764720360438,0.2541961446404457
encoder.layers.0.mlp.fc1,768,cifar100,sun397,8,4,coupling,28,0.2709439694881439,0.2953565716743469,0.010416666666666666,0.04695941787213087,0.060506325835982956,0.26052730282147724,0.22398455161601305,0.23485024583836397,0.00293764720360438,0.22104690441240868
encoder.layers.0.mlp.fc1,768,cifar100,svhn,8,4,coupling,28,0.4271162748336792,0.43863409757614136,0.010416666666666666,0.07755807600915432,0.08252854272723198,0.4166996081670125,0.3495581988245249,0.3561055548489094,0.00293764720360438,0.3466205516209205
encoder.layers.0.mlp.fc1,768,dtd,emnist_letters,8,4,coupling,28,0.20500998198986053,0.20691505074501038,0.010416666666666666,0.027288878336548805,0.029924438645442326,0.19459331532319388,0.17772110365331173,0.17699061209956804,0.00293764720360438,0.17478345644970736
encoder.layers.0.mlp.fc1,768,dtd,eurosat,8,4,coupling,28,0.21143651008605957,0.21638742089271545,0.010416666666666666,0.0314362570643425,0.035242415654162564,0.2010198434193929,0.18000025302171707,0.1811450052385529,0.00293764720360438,0.1770626058181127
encoder.layers.0.mlp.fc1,768,dtd,fashion_mnist,8,4,coupling,28,0.21467556059360504,0.22025039792060852,0.010416666666666666,0.030662665454049904,0.034348225531478725,0.20425889392693838,0.18401289513955513,0.1859021723891298,0.00293764720360438,0.18107524793595076
encoder.layers.0.mlp.fc1,768,dtd,fer2013,8,4,coupling,28,0.2329832762479782,0.23795145750045776,0.010416666666666666,0.030252146379401285,0.03474426595494151,0.22256660958131155,0.20273112986857691,0.20320719154551625,0.00293764720360438,0.19979348266497254
encoder.layers.0.mlp.fc1,768,dtd,food101,8,4,coupling,28,0.3310619294643402,0.3420353829860687,0.010416666666666666,0.029340055615951616,0.04368167215337356,0.3206452627976735,0.3017218738483886,0.2983537108326952,0.00293764720360438,0.2987842266447842
encoder.layers.0.mlp.fc1,768,dtd,gtsrb,8,4,coupling,28,0.2259015142917633,0.24214431643486023,0.010416666666666666,0.031618483985463776,0.03990768392880758,0.21548484762509665,0.19428303030629954,0.20223663250605264,0.00293764720360438,0.19134538310269517
encoder.layers.0.mlp.fc1,768,dtd,kmnist,8,4,coupling,28,0.18391473591327667,0.1857498735189438,0.010416666666666666,0.02667044832681616,0.02928896217296521,0.17349806924661001,0.1572442875864605,0.1564609113459786,0.00293764720360438,0.15430664038285613
encoder.layers.0.mlp.fc1,768,dtd,mnist,8,4,coupling,28,0.19557057321071625,0.1940072774887085,0.010416666666666666,0.027284341709067423,0.027277991641312838,0.1851539065440496,0.16828623150164881,0.16672928584739566,0.00293764720360438,0.16534858429804444
encoder.layers.0.mlp.fc1,768,dtd,oxford-iiit-pet,8,4,coupling,28,0.37188321352005005,0.3899954855442047,0.010416666666666666,0.027342175288746755,0.03867547120898962,0.36146654685338336,0.3445410382313033,0.3513200143352151,0.00293764720360438,0.3416033910276989
encoder.layers.0.mlp.fc1,768,dtd,oxford_flowers102,8,4,coupling,28,0.250648558139801,0.27639228105545044,0.010416666666666666,0.025354234346499045,0.0371429572502772,0.24023189147313437,0.22529432379330197,0.23924932380517325,0.00293764720360438,0.2223566765896976
encoder.layers.0.mlp.fc1,768,dtd,pcam,8,4,coupling,28,0.20816846191883087,0.2106241136789322,0.010416666666666666,0.022437417569259804,0.025675033451989293,0.19775179525216421,0.18573104434957108,0.1849490802269429,0.00293764720360438,0.1827933971459667
encoder.layers.0.mlp.fc1,768,dtd,rendered-sst2,8,4,coupling,28,0.10675342381000519,0.10683777928352356,0.010416666666666666,0.014998535703246793,0.01785242130669455,0.09633675714333852,0.0917548881067584,0.08898535797682901,0.00293764720360438,0.08881724090315402
encoder.layers.0.mlp.fc1,768,dtd,resisc45,8,4,coupling,28,0.3086199164390564,0.3192893862724304,0.010416666666666666,0.019333248337109882,0.026339362375438213,0.2982032497723897,0.28928666810194653,0.2929500238969922,0.00293764720360438,0.28634902089834213
encoder.layers.0.mlp.fc1,768,dtd,stanford-cars,8,4,coupling,28,0.27217280864715576,0.2961040437221527,0.010416666666666666,0.02663863714163502,0.03795457072556019,0.2617561419804891,0.24553417150552073,0.2581494729965925,0.00293764720360438,0.24259652430191636
encoder.layers.0.mlp.fc1,768,dtd,stl10,8,4,coupling,28,0.3562639057636261,0.3727567493915558,0.010416666666666666,0.025644479629894096,0.03490149633338054,0.3458472390969594,0.330619426133732,0.33785525305817526,0.00293764720360438,0.3276817789301276
encoder.layers.0.mlp.fc1,768,dtd,sun397,8,4,coupling,28,0.387096643447876,0.40550094842910767,0.010416666666666666,0.025684936437755823,0.040255602759619556,0.3766799767812093,0.36141170701012015,0.36524534566948813,0.00293764720360438,0.35847405980651575
encoder.layers.0.mlp.fc1,768,dtd,svhn,8,4,coupling,28,0.16568869352340698,0.17947089672088623,0.010416666666666666,0.02771768594781558,0.03610095288604498,0.15527202685674033,0.13797100757559141,0.14336994383484125,0.00293764720360438,0.13503336037198704
