module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.self_attn.q_proj,768,eurosat,stanford-cars,8,18,lora,24,0.6345300674438477,0.6385817527770996,0.010416666666666666,0.5027828845195472,0.5036964709870517,0.624113400777181,0.13174718292430043,0.13488528179004788,0.0,0.13174718292430043
encoder.layers.0.self_attn.q_proj,768,eurosat,sun397,8,18,lora,24,0.6531703472137451,0.6512414216995239,0.010416666666666666,0.5060445540584624,0.5065638697706163,0.6427536805470785,0.14712579315528274,0.14467755192890763,0.0,0.14712579315528274
encoder.layers.0.self_attn.q_proj,768,eurosat,svhn,8,18,lora,24,0.7203212976455688,0.7201100587844849,0.010416666666666666,0.5077161430381238,0.5077361413277686,0.7099046309789022,0.212605154607445,0.2123739174567163,0.0,0.212605154607445
encoder.layers.0.self_attn.q_proj,768,gtsrb,mnist,8,18,lora,24,0.7582260966300964,0.7593114376068115,0.010416666666666666,0.5117520173080266,0.511726213619113,0.7478094299634298,0.24647407932206988,0.24758522398769855,0.0,0.24647407932206988
encoder.layers.0.self_attn.q_proj,768,gtsrb,resisc45,8,18,lora,24,0.6451563239097595,0.6461153030395508,0.010416666666666666,0.5041905669495463,0.5039579756557941,0.6347396572430929,0.14096575696021318,0.14215732738375664,0.0,0.14096575696021318
encoder.layers.0.self_attn.q_proj,768,gtsrb,stanford-cars,8,18,lora,24,0.7060962319374084,0.709700882434845,0.010416666666666666,0.5006096148863435,0.5010504107922316,0.6956795652707418,0.20548661705106497,0.2086504716426134,0.0,0.20548661705106497
encoder.layers.0.self_attn.q_proj,768,gtsrb,sun397,8,18,lora,24,0.6303057670593262,0.6324228048324585,0.010416666666666666,0.5083041177131236,0.5079183927737176,0.6198891003926595,0.12200164934620261,0.12450441205874085,0.0,0.12200164934620261
encoder.layers.0.self_attn.q_proj,768,gtsrb,svhn,8,18,lora,24,0.780144214630127,0.7789895534515381,0.010416666666666666,0.5041851629503071,0.5043780012056231,0.7697275479634603,0.2759590516798198,0.27461155224591494,0.0,0.2759590516798198
encoder.layers.0.self_attn.q_proj,768,mnist,resisc45,8,18,lora,24,0.6550922393798828,0.6546800136566162,0.010416666666666666,0.5044395043514669,0.5053818081505597,0.6446755727132162,0.15065273502841592,0.14929820550605655,0.0,0.15065273502841592
encoder.layers.0.self_attn.q_proj,768,mnist,stanford-cars,8,18,lora,24,0.6154425740242004,0.6163555383682251,0.010416666666666666,0.5092374728992581,0.5094189019873738,0.6050259073575338,0.1062051011249423,0.10693663638085127,0.0,0.1062051011249423
encoder.layers.0.self_attn.q_proj,768,mnist,sun397,8,18,lora,24,0.6333553791046143,0.6351979970932007,0.010416666666666666,0.51260258955881,0.5127637898549438,0.6229387124379476,0.12075278954580426,0.12243420723825693,0.0,0.12075278954580426
encoder.layers.0.self_attn.q_proj,768,mnist,svhn,8,18,lora,24,0.7064230442047119,0.7069411873817444,0.010416666666666666,0.5021108160726726,0.5029970575124025,0.6960063775380453,0.2043122281320393,0.20394412986934185,0.0,0.2043122281320393
encoder.layers.0.self_attn.q_proj,768,resisc45,stanford-cars,8,18,lora,24,0.64764004945755,0.6471619009971619,0.010416666666666666,0.5082393060438335,0.5085560847073793,0.6372233827908834,0.13940074341371655,0.13860581628978252,0.0,0.13940074341371655
encoder.layers.0.self_attn.q_proj,768,resisc45,sun397,8,18,lora,24,0.7252742052078247,0.7255719304084778,0.010416666666666666,0.5166828753426671,0.5169769059866667,0.7148575385411581,0.2085913298651576,0.2085950244218111,0.0,0.2085913298651576
